uid,title,url,image,contenttype,serie,year,normalized,characters,firstparagraph,allpixels,paperpixels,paintedpixels,description,country,duration,seconds,mp3,interviews
t-035,"Internet en el espacio, la estrategia para el desarrollo satelital argentino",https://unciencia.unc.edu.ar/tecnologia/internet-en-el-espacio-la-estrategia-para-el-desarrollo-satelital-argentino/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/4/files/sites/4/2015/12/internet-en-el-espacio-la-estrategia-para-el-desarrollo-satelital-argentino.jpg,Artículos,Tecnología,2015,0.252581,6655.0,Un investigador de la UNC desarrolló un protocolo de comunicación que permite vincular satélites pequeños entre sí y lograr funcionalidades hasta ahora reservadas a satélites de gran porte en órbitas mucho más elevadas. La clave fue idear una red que pueda tolerar interrupciones y no deje nunca de funcionar&#x2c; ya que por las características de sus órbitas&#x2c; los satélites pierden contacto entre sí en determinados momentos. [16.12.2015],,,,,,,,,
t-036,Desarrollan un software para mejorar el rendimiento deportivo de autos de competición,https://unciencia.unc.edu.ar/tecnologia/desarrollan-un-software-para-mejorar-el-rendimiento-deportivo-de-autos-de-competicion/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/4/files/sites/4/2015/12/desarrollan-un-software-para-mejorar-el-rendimiento-deportivo-de-autos-de-competicion.jpg,Artículos,Tecnología,2015,0.222863,5872.0,Se trata de un programa interactivo de simulación que sirve para analizar distintas variables técnicas y evaluar el comportamiento de los vehículos de Súper TC 2000. Esta innovación informática permite reducir costos&#x2c; ya que proporciona la información necesaria para mejorar el diseño de los automóviles o ponerlos a punto para las carreras&#x2c; sin necesidad de realizar un sinnúmero de pruebas en la pista. [02.12.2015],,,,,,,,,
t-037,Crean un recurso didáctico para complementar el aprendizaje de niños con discapacidad visual,https://unciencia.unc.edu.ar/educacion/crean-un-recurso-didactico-para-complementar-el-aprendizaje-de-ninos-con-discapacidad-visual/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/4/files/sites/4/2015/11/crean-un-recurso-didactico-para-complementar-el-aprendizaje-de-ninhos-con-discapacidad-visual.jpg,Artículos,Educación,2015,0.234553,6180.0,Se trata de un sistema de piezas que pueden interconectarse para construir maquetas a escala&#x2c; en tres dimensiones&#x2c; de las habitaciones por donde estos pequeños suelen desplazarse. Es una innovación que sirve para favorecer procesos de orientación y movilidad a través del sentido del tacto. La herramienta fue creada por dos egresadas de la carrera de Diseño Industrial de la Facultad de Arquitectura&#x2c; Urbanismo y Diseño de la UNC. El proyecto formó parte de la muestra UNC Innova 2015 y estará disponible en jugueterías didácticas a partir de 2016. [19.11.2015],,,,,,,,,
t-038,Córdoba: 6 de cada 10 adolescentes sufre acoso escolar,https://unciencia.unc.edu.ar/pedagogia/cordoba-6-de-cada-10-adolescentes-sufre-acoso-escolar/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2015/11/UNCiencia_INSUS_sensores_alerta_temprana-01_b1-1024x503.jpg,Artículos,Pedagogía,2015,0.231175,6091.0,El 63% de los jóvenes de las escuelas secundarias de la ciudad de Córdoba fue víctima de bullying alguna vez&#x2c; mientras que más del 90%  observó conductas de este tipo. Así surge de un estudio comparativo realizado por investigadores de la Facultad de Psicología de la UNC&#x2c; en base a una encuesta aplicada a 3.500 alumnos de nivel medio de la ciudad de Córdoba. Los resultados cuestionan la frecuente asociación entre violencia y escuelas públicas&#x2c; y demuestran niveles de hostigamiento similares entre establecimientos públicos y privados. [19.11.2015],,,,,,,,,
t-039,Darío Olmo: “Trabajar con los muertos es una forma eficaz de conocer a una sociedad”,https://unciencia.unc.edu.ar/derechos-humanos/dario-olmo-trabajar-con-los-muertos-es-una-forma-eficaz-de-conocer-a-una-sociedad/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/4/files/sites/4/2015/11/dario-olmo-201ctrabajar-con-los-muertos-es-una-forma-eficaz-de-conocer-a-una-sociedad201d.jpg,Artículos,Derechos humanos,2015,0.36906,9724.0,“En el transcurso de los últimos cien años&#x2c; hemos visto varios cambios en cuanto al manejo de estos temas: antes era la Iglesia&#x2c; después el estado laico&#x2c; ahora es la empresa privada. Digamos que el tratamiento de los muertos refleja de manera bastante fiel qué tipo de sociedad somos”&#x2c; sostiene Darío Olmo&#x2c; miembro fundador del Equipo Argentino de Antropología Forense (EAAF) y uno de los impulsores de la creación de la carrera de Antropología en la UNC. [11.11.2015],,,,,,,,,
t-040,Infertilidad: aplican innovador método de selección de espermas en pacientes de la Maternidad Nacional,https://unciencia.unc.edu.ar/salud/infertilidad-aplican-innovador-metodo-de-seleccion-de-espermas-en-pacientes-de-la-maternidad-nacional/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2015/10/infertilidad-aplican-innovador-metodo-de-seleccion-de-espermas-en-pacientes-de-la-maternidad-nacional21-1024x503.jpg,Artículos,Salud,2015,0.581828,15330.0,Un novedoso método diseñado por investigadores de la UNC será utilizado  por primera vez en parejas con dificultades para concebir un hijo&#x2c; que están bajo tratamiento en el Instituto Universitario de Medicina Reproductiva (Iumer)&#x2c; creado recientemente. [28.10.2015],,,,,,,,,
t-041,Córdoba perdió 150 mil hectáreas de árboles en 12 años,https://unciencia.unc.edu.ar/medioambiente/cordoba-perdio-150-mil-hectareas-de-arboles-en-12-anos/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2015/10/UNCiencia_Cobertura_arborea_provincial-07_b1-1024x503.jpg,Artículos,Medioambiente,2015,0.364392,9601.0,El dato surge de un estudio que evaluó los cambios ocurridos en la cobertura arbórea de todo el territorio provincial entre 2000 y 2012. Fue realizado a partir de imágenes satelitales y sistemas de información geográfica. A comienzos del siglo 20&#x2c; Córdoba poseía 12 millones de hectáreas de bosques nativos originales. Para 2012 quedaban sólo 594 mil hectáreas&#x2c; que ascienden a casi dos millones si se contemplan otros tipos de vegetación. Proponen crear una herramienta interactiva para facilitar el acceso a esta información. [22.10.2015],,,,,,,,,
t-042,Crean y patentan un “snack” saludable con harinas no tradicionales,https://unciencia.unc.edu.ar/alimentacion/crean-y-patentan-un-snack-saludable-con-harinas-no-tradicionales/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2015/10/UNCiencia_snacks_saludables_03_b1-1024x503.jpg,Artículos,Alimentación,2015,0.144793,3815.0,Actualmente en el mercado no existen productos similares. El bocadillo desarrollado por el grupo universitario fue preseleccionado en el concurso nacional Innovar y por estos días forma parte de la muestra de ese certamen en Tecnópolis. [15.10.2015],,,,,,,,,
t-043,Comienza la época de riesgo de ofidismo en Córdoba,https://unciencia.unc.edu.ar/biologia/comienza-la-epoca-de-riesgo-de-ofidismo-en-cordoba/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/4/files/sites/4/2015/10/comienza-la-epoca-de-riesgo-de-ofidismo-en-cordoba.jpg,Artículos,Biología,2015,0.262183,6908.0,Entre octubre y abril&#x2c; aumenta la posibilidad de sufrir mordeduras de serpientes. Diseñan un recurso pedagógico para trabajar en la prevención de accidentes y la conservación de estos reptiles. [07.10.2015],,,,,,,,,
t-044,"En 14 años, los incendios afectaron 657 mil hectáreas de las sierras cordobesas",https://unciencia.unc.edu.ar/biologia/en-14-anos-los-incendios-afectaron-657-mil-hectareas-de-las-sierras-cordobesas/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/4/files/sites/4/2015/09/en-14-anhos-los-incendios-afectaron-657-mil-hectareas-de-las-sierras-cordobesas.jpg,Artículos,Biología,2015,0.254061,6694.0,El dato surge de un estudio realizado a partir de información satelital registrada entre 1999 y 2013. En ese período&#x2c; el fuego degradó el 27&#x2c;1% de la superficie de cuatro sistemas serranos en la provincia. [07.09.2015],,,,,,,,,
t-045,"Exclusión simbólica y carencias de participación social, las nuevas formas de pobreza",https://unciencia.unc.edu.ar/sociedad/exclusion-simbolica-y-carencias-de-participacion-social-las-nuevas-formas-de-pobreza/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/4/files/sites/4/2015/09/exclusion-simbolica-y-carencias-de-participacion-social-las-nuevas-formas-de-pobreza.jpg,Artículos,Sociedad,2015,0.242713,6395.0,La pobreza está cambiando. Este fenómeno global tiene singulares manifestaciones en Latinoamérica&#x2c; la región más desigual del planeta. Sus nuevas formas se vinculan cada vez menos a las carencias materiales y cada vez más a las simbólicas&#x2c; como la participación en la vida social&#x2c; política&#x2c; económica y cultural de una comunidad. En este marco&#x2c; las ciencias sociales enfrentan el desafío de intentar capturar la complejidad de los conceptos actuales y colaborar en el diseño de diagnósticos y acciones ajustados a la nueva realidad. [02.09.2015],,,,,,,,,
t-046,Elaboran el primer diccionario fraseológico bilingüe italiano-español,https://unciencia.unc.edu.ar/lenguas/elaboran-el-primer-diccionario-fraseologico-bilingue-italiano-espanol/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/4/files/sites/4/2015/08/elaboran-el-primer-diccionario-fraseologico-bilingue-italiano-espanhol.jpg,Artículos,Lenguas,2015,0.22533,5937.0,Incorpora más de seis mil expresiones idiomáticas usuales del habla común en Italia y Argentina. “Pedirle peras al olmo”&#x2c; “Cortar por lo sano”&#x2c; “Echar leña al fuego”; son algunas de las expresiones idiomáticas incluidas en el diccionario. 26.08.2015],,,,,,,,,
t-047,Qué realidad construyen los noticieros de Córdoba,https://unciencia.unc.edu.ar/comunicacion/que-realidad-construyen-los-noticieros-de-cordoba/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/4/files/sites/4/2015/08/que-realidad-construyen-los-noticieros-de-cordoba.jpg,Artículos,Comunicación,2015,0.251101,6616.0,Homogéneo y fuertemente localista. Así parece proyectarse en las pantallas de TV el mundo que habitamos los cordobeses. Más allá de las diferencias en la línea editorial&#x2c; los noticieros de aire locales son muy similares en su contenido y estructura: prácticamente abordan los mismos temas&#x2c; consultan las mismas fuentes e interpelan a los mismos actores. La conclusión surge de un informe realizado por el Centro de Estudios Avanzados de la UNC que cobra relevancia si se tiene en cuenta que&#x2c; en concordancia con lo que sucede a nivel nacional&#x2c; la mayoría de la población de Córdoba se informa a través de los programas de canales de aire&#x2c; por sobre los demás medios de comunicación. [19.08.2015],,,,,,,,,
t-048,"La yerba mate, una importante fuente de antioxidantes",https://unciencia.unc.edu.ar/alimentacion/la-yerba-mate-una-importante-fuente-de-antioxidantes/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/4/files/sites/4/2015/08/las-yerba-mate-una-importante-fuente-de-antioxidantes.jpg,Artículos,Alimentación,2015,0.207454,5466.0,Lo comprobó un estudio de la UNC&#x2c; que además estableció que la forma en que consumimos normalmente la yerba mate&#x2c; garantiza la incorporación de compuestos antioxidantes. Entre los distintos tipos de yerba estudiadas&#x2c; la que incorpora menta&#x2c; poleo&#x2c; peperina y melisa presentó la mayor concentración de antioxidantes. [06.08.2015],,,,,,,,,
t-049,Cómo se representa al desaparecido en la literatura argentina para la infancia,https://unciencia.unc.edu.ar/literatura/como-se-representa-al-desaparecido-en-la-literatura-argentina-para-la-infancia/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/4/files/sites/4/2015/07/como-se-representa-al-desaparecido-en-la-literatura-argentina-para-la-infancia.jpg,Artículos,Literatura,2015,0.239525,6311.0,Ficciones del horror | Pasados más de 30 años de la recuperación de la democracia en Argentina&#x2c; diversas políticas de estado&#x2c; así como trabajos académicos y artísticos buscan recuperar para el análisis y la reflexión el pasado histórico de la última dictadura militar (1976-1983). Sin embargo&#x2c; pocos textos de la literatura infantil y juvenil abordan esta temática de manera directa&#x2c; más insuficiente aún es la producción crítica en torno al tema. [30.07.2015],,,,,,,,,
t-050,Lo que somos en viñetas: 14 años de investigaciones sobre historieta argentina,https://unciencia.unc.edu.ar/comunicacion/lo-que-somos-en-vinetas-14-anos-de-investigaciones-sobre-historieta-argentina/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/4/files/sites/4/2015/07/lo-que-somos-en-vinhetas-14-anhos-de-investigaciones-sobre-historieta-argentina.jpg,Artículos,Comunicación,2015,0.364582,9606.0,El grupo Estudios y Crítica de la Historieta Argentina de la UNC es el equipo con mayor producción crítica sobre el arte de narrar en viñetas en Hispanoamérica. Sus trabajos sientan las bases para una memoria sociológica de la historieta nacional. Sus miembros aseguran que el campo vive un definido proceso de autonomía y legitimación&#x2c; con un reconocimiento de los historietistas como artistas y una reactivación del mercado a partir de las nuevas opciones digitales. [15.07.2015],,,,,,,,,
t-051,Qué imagen de la mujer reflejan las revistas argentinas,https://unciencia.unc.edu.ar/genero/que-imagen-de-la-mujer-reflejan-las-revistas-argentinas/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2015/07/UNCiencia_genero_publicidad-031-1024x503.jpg,Artículos,Género,2015,0.286359,7545.0,En el mundo de la publicidad de las revistas femeninas que más se consumen en el país&#x2c; la mayoría de las mujeres argentinas no trabajan ni tienen responsabilidades fuera de su casa&#x2c; generalmente dependen de un hombre&#x2c; con el cual están en situación de subordinación&#x2c; y casi siempre tienen un rol decorativo&#x2c; mostrando su cara o parte de su cuerpo para promocionar un cosmético o perfume. A esta conclusión llegó un estudio de la UNC que analiza qué estereotipos de género se construyen a través de la publicidad gráfica. Modelos simplificados de mujeres que refuerzan la desigualdad respecto del hombre y son fuertemente discriminatorios. [02.07.2015],,,,,,,,,
t-052,Diseñan un filtro doméstico para reducir el arsénico en el agua destinada al consumo,https://unciencia.unc.edu.ar/tecnologia/disenan-un-filtro-domestico-para-reducir-el-arsenico-en-el-agua-destinada-al-consumo/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2015/06/UNCiencia_Filtro_Arsenico-041-1024x503.jpg,Artículos,Tecnología,2015,0.248672,6552.0,Se trata de un dispositivo económico ideado para ser utilizado en las casas de pequeñas comunidades rurales sin acceso a agua potable de red. En su desarrollo participaron dos egresadas de la carrera de Diseño Industrial y una de Ingeniería Civil. El grupo de Investigación en Medios Porosos y Agua Subterránea de la Facultad de Ciencias Exactas&#x2c; Físicas y Naturales aportó la técnica sustentable para la remoción de arsénico en la que se basa el sistema de filtración. [25.06.2015],,,,,,,,,
